YEAR,Month,Day,Maximum temperature at 2 meter(degree celcius),Minimum temperature at 2 meter(degree celcius),Relative humidity at 2 meters(%),precipitation(mm/day),Surface pressure(kPA),Wind speed at 10 m/s
2001,3,19,12.62,-0.92,69.38,0.11,87.14,4.28
2001,3,20,14.5,-2.77,48,0.02,87.07,1.86
2001,3,21,17.35,1.76,46.44,0.2,87.03,2.16
2001,3,22,18.94,0.99,48.31,0.39,86.87,2.09
2001,3,23,18.94,2.35,54.06,0.5,86.84,1.94
2001,3,24,19.03,4.85,57.5,0.85,86.41,5.78
2001,3,25,11.6,1.75,67.5,2.4,86.84,4.22
2001,3,26,6.93,-2.15,74,2.27,87.37,3.63
2001,3,27,8.19,-2.65,82.88,4.84,87.04,4.97
2001,3,28,10.19,0.97,81.12,0.67,86.96,5.29
2001,3,29,14.23,-0.6,69.56,0.07,87.01,3.66
2001,3,30,11.67,0.98,74.12,0.52,87.14,3.47
2001,3,31,12.35,1.22,80.81,0.55,86.87,4.72
2001,4,1,10.14,-0.93,66.75,1.02,86.22,3.94
2001,4,2,2.44,-3.61,67.69,1.29,86.05,5.1
2001,4,3,2.44,-4.81,65.62,0.26,86.59,2.34
2001,4,4,6.14,-5.31,56.62,0.41,87.05,2.48
2001,4,5,11.01,-5.16,52,0.75,86.43,3.42
2001,4,6,2.9,-2.82,75.94,1.27,85.75,3.58
2001,4,7,2,-4.32,69.19,0.49,86.03,5.52
2001,4,8,2.37,-5.04,70.06,0.9,86.6,2.93
2001,4,9,7.19,-5.5,67.31,0.49,86.98,2.5
2001,4,10,6.59,-2.91,77.25,2.15,86.35,4.09
2001,4,11,3.12,-3.77,80,2.99,86.31,6.19
2001,4,12,7.68,-3.83,69.44,0.2,86.84,4.43
2001,4,13,5.87,-4.22,68.19,0.19,87.1,3.09
2001,4,14,9.81,-4.57,56.5,0.06,86.96,2.95
2001,4,15,14.37,-1.94,50.12,0.12,86.86,2.75
2001,4,16,19.72,1.76,47.94,0.16,86.6,5.89
2001,4,17,14.72,1.25,64.81,1.42,86.96,3.53
2001,4,18,8.22,1.43,81.12,4.06,86.61,2.25
2001,4,19,6.91,-0.13,75.94,3.38,86.29,2.38
2001,4,20,3.65,-0.76,85.56,3.45,86.08,2.66
2001,4,21,9.48,-0.55,77.12,0.83,86.87,3.99
2001,4,22,13.69,0.3,74.81,0.42,87.36,2.8
2001,4,23,15.98,1.4,69.5,0.16,87.63,2.91
2001,4,24,23.82,1.59,56.69,0.1,87.53,3.1
2001,4,25,25.95,5.17,46.12,0.09,87.06,3
2001,4,26,24.48,9.96,61.94,0.99,86.8,3.08
2001,4,27,20.86,4.5,68.38,1.87,86.42,3.92
2001,4,28,8.82,-0.5,65.12,2.4,86.55,4.42
2001,4,29,15.6,-1.33,63.88,1.18,86.9,5.47
2001,4,30,14.64,0.8,70.44,0.97,86.98,7.97
2001,5,1,7.61,-2.63,64.56,0.47,87.51,5.62
2001,5,2,10.62,-2.61,59.19,0.14,87.82,4.69
2001,5,3,18.9,-3.52,41.88,0,87.69,2.57
2001,5,4,23.16,2.9,42.12,0,87.06,4.74
2001,5,5,13.17,0.76,49.88,0.05,87.21,5.15
2001,5,6,20.44,-1,43.5,0,87.3,2.84
2001,5,7,27.19,3.25,40.38,0.01,87.56,3.51
2001,5,8,24.66,8.17,56.88,0,87.31,2.98
2001,5,9,20.42,4.74,52.12,0,87.07,3.77
2001,5,10,24.33,1.98,44.19,0,87.15,1.96
2001,5,11,30.5,7.66,31.5,0.01,86.73,4.59
2001,5,12,28.35,9.4,46.31,0.25,86.5,5.91
2001,5,13,24.53,7,52.69,0.1,86.75,3.52
2001,5,14,12.96,5.27,73.88,6.74,86.59,5.95
2001,5,15,14.26,3.62,74.88,2.42,86.65,5.01
2001,5,16,16.57,-0.37,56.25,0.18,87.13,3.96
2001,5,17,18.65,3.49,56.75,0.06,86.99,4.14
2001,5,18,19.8,3.9,54.19,0.04,87.27,3.65
2001,5,19,21.94,5.85,48.5,0,87.47,4.89
2001,5,20,19.9,3.15,48.81,0,87.62,4.57
2001,5,21,26.98,4.8,34.19,0,87.48,2.78
2001,5,22,31.98,9.28,31.38,0,87.13,3.67
2001,5,23,33.24,14.02,46.94,0.96,87.04,3.18
2001,5,24,31.03,11.66,52.81,0.01,87.16,3.15
2001,5,25,29.16,10.14,42.44,0,87.08,2.73
2001,5,26,30.07,13.09,41.12,0.84,86.58,1.46
2001,5,27,24.55,6.83,57.25,0.22,86.26,3.41
2001,5,28,19.87,3.31,55.69,0.03,86.7,4.8
2001,5,29,18.36,0.73,44,0.02,87.46,3.16
2001,5,30,25.46,5.49,44.44,0,87.81,2.99
2001,5,31,30.65,7.87,39.5,0,87.11,3.82
2001,6,1,24.4,4.64,61.81,0.62,86.34,5.58
2001,6,2,16.31,2.44,56,0.67,86.57,5.38
2001,6,3,9.96,0.51,64,0.41,86.8,5.48
2001,6,4,19.91,1.74,56.56,2,86.51,3.52
2001,6,5,15.91,5.1,66.81,2.05,86.7,3.65
2001,6,6,21.07,5.25,56.5,0.1,87.29,2.28
2001,6,7,23.69,7.64,48.31,0.37,87.17,2
2001,6,8,23.49,10.05,58.94,0.38,86.79,3.19
2001,6,9,21.48,6.3,57,0.31,86.95,3.76
2001,6,10,14.17,4.93,68.44,1.14,86.96,2.83
2001,6,11,16.91,5.45,69.19,2.21,86.74,5.32
2001,6,12,12.56,1.36,65.38,0.73,86.94,7
2001,6,13,21.01,2.58,56.62,0.09,87.12,2.92
2001,6,14,22.08,5.89,55.75,0,87.05,4.62
2001,6,15,23.65,4.99,47.12,0,87.2,2.6
2001,6,16,23.3,4.8,47.31,0,87.29,4.18
2001,6,17,19.19,4.7,45.69,0,87.38,4.09
2001,6,18,23.33,3.47,42,0,87.47,2.52
2001,6,19,27.43,6.9,31.25,0,87.35,2.62
2001,6,20,31.31,10.69,30.94,0.01,87.47,2.41
2001,6,21,32.75,12.46,42,0,87.42,3.7
2001,6,22,30.91,12.05,52.38,0,87.09,3.94
2001,6,23,25.3,8.44,51.38,0.07,86.8,4.12
2001,6,24,16.6,4.98,58.25,0.86,86.89,3.88
2001,6,25,20.2,2.79,62.62,1.79,86.89,2.58
2001,6,26,21.58,7.28,65.44,4.72,86.52,3.68
2001,6,27,22.65,11.42,61.62,2.3,86.81,5.9
2001,6,28,23.51,9.65,57.69,0.57,87.39,2.92
2001,6,29,27.4,8.17,53,0,87.29,2.88
2001,6,30,30.59,10.8,54.56,0,87.06,3.9
2001,7,1,29.8,8.32,46.12,0,87.29,2.98
2001,7,2,33.19,10.55,36.56,0,87.3,2.46
2001,7,3,35.3,13.87,30.12,0.01,87.17,2.45
2001,7,4,36.51,17.76,38.38,0.18,87.09,3.8
2001,7,5,28.15,12.59,43.69,0.27,87.05,4.18
2001,7,6,27.32,8.76,39,0,87.05,3.66
2001,7,7,30.47,10.47,39.88,0.02,87.11,2.12
2001,7,8,32.51,14.15,36.44,0,87.34,2.3
2001,7,9,33.7,14.12,40.62,0.14,87.19,2.43
2001,7,10,30.87,17.46,52.38,2.75,87.02,2.45
2001,7,11,25.2,15.94,59.06,6.99,86.97,2.33
2001,7,12,28.17,13.44,54.94,0.92,87.27,2.66
2001,7,13,29.3,13.05,46.5,0.01,87.3,2.87
2001,7,14,27.41,10.65,46.25,0.03,86.96,3.9
2001,7,15,24.12,9.68,55.38,0.27,86.49,4.49
2001,7,16,20.07,7.9,53.12,0.49,86.62,4.41
2001,7,17,21.75,7.25,54.12,0.08,86.93,3.3
2001,7,18,21.24,8.25,58.94,0.19,87.08,2.92
2001,7,19,23.95,8.45,57.44,4.95,86.83,2.7
2001,7,20,16.07,8.05,71,3.53,86.81,2.57
2001,7,21,23.78,5.96,57,0.04,87,3.12
2001,7,22,25.7,8.2,58.38,0.07,87.19,2.96
2001,7,23,28.31,10.4,55.69,0,87.19,2.77
2001,7,24,28.37,11.74,52.44,0,87.1,3.75
2001,7,25,27.95,9.87,47.38,0.01,87.11,3.4
2001,7,26,28.91,9.97,41.31,0,87.11,3.12
2001,7,27,29.58,9.93,46.19,0.01,87.12,3.66
2001,7,28,22.15,10.66,56.56,0.53,87.23,4.54
2001,7,29,20.55,8.24,66.25,6.58,86.95,2.47
2001,7,30,17.88,8.32,71.94,2.39,86.91,4.17
2001,7,31,24.19,8.44,52.56,0.07,87.06,2.02
2001,8,1,25.94,9.58,47.06,0,87.15,2.91
2001,8,2,30.92,10.87,48.5,0,87.08,3.36
2001,8,3,29.04,12.62,52,0.57,86.78,3.92
2001,8,4,24.77,12.32,57.31,0.6,86.81,2.7
2001,8,5,30.61,10.26,48.25,0,87.19,3.87
2001,8,6,33.65,12.51,51.25,0,87.48,3.34
2001,8,7,33.2,12.97,53.56,0,87.44,3.22
2001,8,8,34.07,13.43,38.62,0.08,87.2,3.28
2001,8,9,32.73,16.68,35.62,0.35,87.11,2.74
2001,8,10,33.84,18.41,34.44,0.33,87.24,2.55
2001,8,11,33.42,15.67,41.56,0.08,87.14,2.2
2001,8,12,34.35,16.41,36.81,0.01,87.09,1.79
2001,8,13,32.12,15.62,43.88,0,87.28,2.92
2001,8,14,33.93,14.59,44.12,0.01,87.2,2.59
2001,8,15,33.75,14.83,43.31,0.01,87.13,2.7
2001,8,16,31.82,14.15,53.81,0.01,87.21,3.01
2001,8,17,30.85,13.98,48.38,0,87.27,3.57
2001,8,18,24.2,9.92,54.5,0.18,87.39,4.16
2001,8,19,25.87,6.87,46.44,0,87.17,2.3
2001,8,20,25.13,8.85,42.25,0.01,86.81,3.51
2001,8,21,25.85,7.4,49.75,0.16,86.83,2.86
2001,8,22,23.08,10.17,61.38,1.66,86.81,2.98
2001,8,23,21.9,9.08,60.94,0.55,87.06,3.93
2001,8,24,25.58,6.96,49.62,0.02,87.27,2.12
2001,8,25,31.73,8.51,35.62,0,87.09,3.24
2001,8,26,33.09,11.43,34.19,0,87.09,2.62
2001,8,27,28.85,11.26,51,0.12,87.37,3.56
2001,8,28,26.89,10.4,55,0.15,87.07,3.38
2001,8,29,29.12,12.26,45.12,0.12,86.73,2.42
2001,8,30,31.24,13.73,40,0,86.66,2.73
2001,8,31,28.76,12.17,48.88,0,86.84,2.49
2001,9,1,26.44,11.42,51.44,0,86.87,3.44
2001,9,2,29.03,9.88,52.25,0,86.76,3.62
2001,9,3,28.44,10.8,41.56,0,86.95,2.53
2001,9,4,28.37,11.17,41.56,0.08,86.87,3.38
2001,9,5,15.28,6.23,57.31,0.09,87.12,5.51
2001,9,6,19.58,4.08,55.81,0.06,87.4,3.21
2001,9,7,19.8,5.16,55.5,0,87.43,4.16
2001,9,8,24.25,3.42,31.5,0,87.29,3.38
2001,9,9,29.01,7.53,27.81,0,86.81,2.45
2001,9,10,29.66,11.58,33.5,0,86.83,2.05
2001,9,11,31.37,11.3,34.44,0.08,86.95,2.12
2001,9,12,26.4,12.55,42.75,2.69,86.75,3.1
2001,9,13,22.32,12.27,61.31,1.85,87.03,1.96
2001,9,14,26.13,12.3,48.75,1.57,87.19,1.65
2001,9,15,24.4,13.42,57.44,3.35,86.97,2.38
2001,9,16,21.15,11.16,68.19,1.14,86.99,1.41
2001,9,17,25.3,8.96,46.38,0,87.1,2.61
2001,9,18,24.86,8.76,44.81,0.2,87.02,2.63
2001,9,19,21.76,5.22,51.56,0,87.09,2.41
2001,9,20,27.31,5.75,33.44,0,86.99,3.42
2001,9,21,25.38,8.02,36.75,0.02,87.2,2.45
2001,9,22,29.19,7.5,31.62,0.01,87.08,3.36
2001,9,23,28.25,11.51,31.06,0.01,86.79,3.76
2001,9,24,28.74,8.96,38,0.03,86.84,4.27
2001,9,25,13.28,5.89,77.69,8.67,86.61,3.73
2001,9,26,17.96,5.42,67.69,0.29,86.86,4.39
2001,9,27,16.76,5.38,73.38,0.12,86.75,3.45
2001,9,28,18.12,4.13,55.56,0.1,87.05,1.98
2001,9,29,23.58,3.55,38.19,0,87.38,3.27
2001,9,30,27.35,5.17,32.94,0,87.21,4.73
2001,10,1,29.15,8.88,34.81,0.01,87.2,4.21
2001,10,2,24.76,9.66,38.06,0,87.33,2.78
2001,10,3,26.08,8.85,35.75,0,87.23,2.01
2001,10,4,23.18,6.29,35.94,0.01,87.05,3.17
2001,10,5,23.48,5.38,33.88,0,86.86,2.63
2001,10,6,18.64,4.95,53.25,0.19,87,3.02
2001,10,7,15.57,3.33,68,0.29,87.04,3.15
2001,10,8,11.27,1.15,74.75,0.28,87.15,4.9
2001,10,9,11.83,-0.24,61.31,1.24,87.51,2.67
2001,10,10,15.37,0.75,57.75,3.42,87.03,5.7
2001,10,11,9.46,0.69,75.75,1.6,87.27,5.81
2001,10,12,16.63,-0.04,68.81,0.15,87.57,5.05
2001,10,13,16.83,3.97,68.62,0.06,87.49,4.43
2001,10,14,15.99,2.88,76.5,0.21,87.29,4.13
2001,10,15,20.66,2.33,59.5,0,87.17,4.95
2001,10,16,21.86,2.47,51.19,0.01,87,5.48
2001,10,17,11.26,-0.74,56.06,0.04,87.6,2.56
2001,10,18,17.31,-1.95,45.12,0,87.63,2.36
2001,10,19,20.76,3.32,57.94,0.1,87.16,3.17
2001,10,20,18.38,5.4,57.44,0.31,86.89,1.94
2001,10,21,11.91,2.74,60.81,0.77,86.75,3.37
2001,10,22,12.94,2.12,83.88,3.63,86.55,7
2001,10,23,6.42,-3.9,74.44,0.44,87.1,7.43
2001,10,24,10.65,-4.8,58,0.05,87.4,1.78
2001,10,25,15.84,0.4,58.44,0.05,87.33,3.31
2001,10,26,21.06,2.9,43.25,0,87.04,4.95
2001,10,27,12.81,1.83,65.88,0.62,86.65,4.44
2001,10,28,12.93,0.73,77.88,1.09,86.96,2.38
2001,10,29,12.67,4.42,87.88,4.11,87.06,3.6
2001,10,30,12.98,4.62,86.19,5.31,86.24,5.62
2001,10,31,10.28,4.19,80.56,0.66,86.49,6.44
2001,11,1,10.37,4.46,84.62,0.73,86.95,3.38
2001,11,2,15.46,3.29,59.81,0.1,87.26,2.34
2001,11,3,18.42,0.59,47.25,0,87.53,4.72
2001,11,4,19.45,1.65,50.44,0.02,87.18,3.29
2001,11,5,9.9,-1.2,70.31,0.13,87.17,3.11
2001,11,6,6.37,-3.31,70.69,0.01,87,3.58
2001,11,7,9.23,-4.4,58.94,0.05,87.83,4.45
2001,11,8,14.6,-2.98,40.75,0.07,87.73,6.32
2001,11,9,16.04,-1.55,44.75,0.01,87.33,4.24
2001,11,10,15.97,0.76,44.19,0.07,86.99,4.12
2001,11,11,14.23,1.63,62.62,0.36,86.59,5.62
2001,11,12,12.08,3.12,84.25,2.05,86.26,5.2
2001,11,13,6.94,0.8,86.88,2.09,86.57,6.24
2001,11,14,10.48,4.75,85.38,0.51,86.86,6.5
2001,11,15,9.49,3.76,84.44,1.07,86.6,5.73
2001,11,16,9.01,2.67,91.75,3.88,86.81,3.29
2001,11,17,7.4,-3.64,79.31,0.35,87.35,2.15
2001,11,18,6.84,-4.08,69.88,0.12,87.38,6.34
2001,11,19,9.8,-0.71,75.25,2.85,86.92,7.48
2001,11,20,8.26,-0.09,88.19,4.99,86.63,6.33
2001,11,21,4.27,-2.53,90.5,7.01,85.99,5.36
2001,11,22,5.34,-1.67,77.38,1.96,85.65,10.32
2001,11,23,2.37,-3.22,76.75,1.65,86.56,2.77
2001,11,24,0.77,-2.22,83.06,5.89,84.86,5.48
2001,11,25,1.27,-4.23,89.44,1.73,86.11,4.53
2001,11,26,0.2,-6.34,89.62,0.52,87.36,1.52
2001,11,27,-0.15,-7.64,77.12,0.57,87.28,3.83
2001,11,28,1.52,-3.29,85.94,10.06,85.27,9.41
2001,11,29,0.55,-6.07,89.25,0.73,85.56,5.65
2001,11,30,1.12,-5.49,87.69,1.46,86.03,7.06
2001,12,1,2.32,-3.88,85.69,2.5,85.38,9.76
2001,12,2,2.51,-5.5,88.62,1.17,85.2,6.65
2001,12,3,-0.6,-6.25,86.31,0.89,86.33,5.06
2001,12,4,-1.57,-6.09,83.19,2.15,86.32,6.05
2001,12,5,1.8,-3.59,88.06,6.28,86.14,6.45
2001,12,6,3.01,-1.42,88.62,2.53,87.07,8.55
2001,12,7,4.01,-4.02,84.44,0.42,88.03,3.83
2001,12,8,3.38,-3.31,81.69,1.56,87.02,5.22
2001,12,9,-0.85,-8.22,90,1.07,87.1,3.96
2001,12,10,0.05,-7.45,89.88,4,86.36,5.12
2001,12,11,1.31,-5.42,93.5,2.83,86.31,4.09
2001,12,12,0.65,-6.42,94.56,2.88,86.91,4.39
2001,12,13,2.5,0.36,92.81,3.88,85.96,8.62
2001,12,14,-0.04,-4.6,85.25,1.96,85.93,7.33
2001,12,15,0.48,-7.17,89.12,1.62,86.52,5.38
2001,12,16,2.9,0.55,92.44,0.91,86.39,7.52
2001,12,17,0.4,-6.33,85.69,1.1,86.88,3.92
2001,12,18,2.34,-5,87.69,1.85,86.54,6.05
2001,12,19,1.25,-3.35,93.44,1.65,86.38,4.96
2001,12,20,2.23,-4.29,91.5,1.17,85.99,2.99
2001,12,21,2.03,-6.88,90.31,0.62,86.67,2.48
2001,12,22,-0.25,-7.34,94.94,1.95,86.75,4.96
2001,12,23,1.33,-8.44,91.56,0.01,87.8,3.81
2001,12,24,1.32,-8.4,84.38,0.03,87.67,7.48
2001,12,25,1.05,-10.03,82.62,0.09,87.53,6.02
2001,12,26,3.35,-6.04,87.62,0.45,87.18,4.41
2001,12,27,4.06,-3.42,88.56,1.94,86.52,6.5
2001,12,28,3.76,-2.56,93.62,0.9,86.56,4.06
2001,12,29,2.26,-3.42,94.56,1.9,86.58,4.1
2001,12,30,4.5,-3.93,94.38,2.23,86.66,4.35
2001,12,31,4.45,-2.74,93.31,2.79,86.82,2.91
2002,1,1,3.3,-2.2,92.06,3.95,86.59,7.45
2002,1,2,4.84,0.05,93.81,1.92,86.53,4.23
2002,1,3,2.37,-2.02,89.88,0.83,87.33,2.22
2002,1,4,3.53,-3.78,79.62,0.22,87.41,4.7
2002,1,5,3.58,-2.37,86.62,2.83,87.24,5.73
2002,1,6,4.22,0.74,95.5,3.47,87.1,7.39
2002,1,7,7.06,0.81,88.25,1.25,86.9,7.96
2002,1,8,6.78,-1.24,92.5,1.09,87.11,3.5
2002,1,9,5.83,-2.96,81.88,0.14,87.4,2.41
2002,1,10,7.15,-2.14,76.38,0.09,87.7,4.09
2002,1,11,6.8,-1.07,66,0.14,87.61,5.63
2002,1,12,4.58,-3.85,87.12,0.23,87.43,6.18
2002,1,13,2.15,-4.53,74.88,0.09,87.3,1.59
2002,1,14,-1.18,-5.94,79.94,0.13,86.83,3.95
2002,1,15,0.76,-6.49,77.38,0.26,87.3,2.62
2002,1,16,3.81,-7.42,80.19,1.78,87.14,3.18
2002,1,17,0.28,-6.37,85.56,0.33,87.28,2.96
2002,1,18,1.79,-7.02,89.12,0.28,87.33,3.54
2002,1,19,-0.01,-4.69,85.81,2.47,86.84,6.15
2002,1,20,3.56,-4.67,85.19,2.47,86.31,8.28
2002,1,21,0.04,-6.5,83.62,4.96,85.9,5.63
2002,1,22,-1.91,-7.78,84.06,1.4,86.51,5.84
2002,1,23,0.48,-8.33,90.44,0.67,87.34,4.35
2002,1,24,3.09,-6.96,87.81,0.73,87.19,5.95
2002,1,25,3.88,-1.21,87.31,1.78,86.05,7.63
2002,1,26,-1.27,-7.83,77.31,0.95,85.75,4.95
2002,1,27,-1.79,-8.85,73.69,0.31,86.16,3.36
2002,1,28,-3.21,-9.12,68.62,0.27,86.42,1.52
2002,1,29,-3.37,-13.48,78,0.24,86.95,3.15
2002,1,30,0.08,-10.27,85.81,0.53,87.24,2.83
2002,1,31,1.55,-8.32,86,1.39,87.21,4.61
2002,2,1,2.58,-5.31,84.25,0.76,87.23,2.77
2002,2,2,4.32,-6.44,79.62,0.07,87.17,4.55
2002,2,3,4.16,-5.49,78.19,0.39,87.58,3.35
2002,2,4,6.83,-6.94,73.38,0.02,87.69,5.32
2002,2,5,6.7,-5.92,78.44,0.25,87.19,5.37
2002,2,6,7.5,-1.66,72.88,0.61,86.71,6.45
2002,2,7,4.84,-2.3,85.56,3.35,86.14,7.64
2002,2,8,1.58,-3.99,75.25,0.29,87.53,5.99
2002,2,9,5.57,-4.44,60,0.02,88.3,7.01
2002,2,10,9.22,-1.98,64.06,0.07,87.93,6.41
2002,2,11,3.48,-3.61,72.31,0.15,88.22,2.58
2002,2,12,6.56,-3.67,54.38,0,87.65,5.64
2002,2,13,9.01,-4.22,64.25,0.01,86.99,3.84
2002,2,14,7.42,-3.99,64.56,0.02,87.4,3.25
2002,2,15,8.88,-3.58,54.38,0.04,87.11,6.83
2002,2,16,8.68,-2.06,76.5,0.17,86.68,4.79
2002,2,17,6.39,-2.7,87.38,0.32,86.16,2.98
2002,2,18,8.37,-2.7,76.19,0.9,86.27,3.77
2002,2,19,5.49,-0.51,86.06,2.31,86.43,3.92
2002,2,20,9.01,-1.57,82.56,0.43,87.36,2.92
2002,2,21,12.97,0.65,86.75,0.16,87.63,4.75
2002,2,22,13.19,1.4,79.62,0.22,86.84,4.64
2002,2,23,9.44,-0.48,79.56,0.69,86.28,5.88
2002,2,24,4.04,-6.44,74.44,0.11,87.43,4.59
2002,2,25,6.23,-6.49,51.56,0,88.14,4.3
2002,2,26,9.65,-4.88,47.06,0.06,87.84,5.1
2002,2,27,11.36,-4.53,55.81,0.02,87.44,2.93
2002,2,28,-0.12,-4.86,67.31,0.24,87.19,4.95
2002,3,1,4.43,-6.18,52.44,0,87.35,3.02
2002,3,2,5.94,-6.45,55,0,87.76,2.73
2002,3,3,10.08,-4.57,44.38,0.08,87.74,3.07
2002,3,4,11.31,-1.87,63.56,0.11,87.17,3.34
2002,3,5,4.65,-2.49,86.31,2.66,86.54,3.8
2002,3,6,8.96,-1.99,83,2.37,85.72,5.54
2002,3,7,-0.04,-6.52,67.38,0.91,85.87,5.41
2002,3,8,1.43,-6.99,58.06,0.37,86.82,4.16
2002,3,9,6.45,-2.92,59.19,0.31,86.58,6.67
2002,3,10,6.89,-2.16,78.94,1.16,86.69,5.33
2002,3,11,7.31,0.44,84.31,1.23,86.77,7.62
2002,3,12,4.15,-3.35,69.88,1.7,86.56,5.52
2002,3,13,1.94,-4.48,74,0.99,86.7,4.95
2002,3,14,2,-4.53,75.19,1.46,87.07,4.45
2002,3,15,1.8,-4.26,69.25,1.05,86.38,2.29
2002,3,16,0.18,-6.64,67,1.16,86.05,6.1
2002,3,17,-0.52,-6.59,68.81,1.6,86.43,4.09
2002,3,18,1.01,-8.07,74,0.75,87.05,4.12
2002,3,19,7.56,-3.36,80.81,0.4,87.11,4.88
2002,3,20,13.29,-0.94,75.94,0.07,87.12,3.16
2002,3,21,18.06,-1.85,59.25,0.03,86.91,3.53
2002,3,22,16.27,0.6,61.06,0.34,86.26,3.83
2002,3,23,7.73,0.28,83.06,1.59,86.12,3.02
2002,3,24,8.03,-2.18,78.5,0.68,86.67,4.13
2002,3,25,12.65,-2.62,58.75,0.08,86.89,1.54
2002,3,26,13.18,-2.59,63.12,0.02,86.84,4.27
2002,3,27,10.2,-2.11,68.19,0.06,87.1,4.59
2002,3,28,12.8,-2.63,75.56,0.05,87.28,4.76
2002,3,29,15.29,-2.62,66.56,0.04,87.42,3.66
2002,3,30,17.78,-2.85,54.44,0.27,87.46,2.63
2002,3,31,18.7,-0.95,53.38,0,87.23,3.66
2002,4,1,15.76,-2.16,71.88,0.03,87.2,4.3
2002,4,2,17.11,-0.89,59.5,0,87.15,2.39
2002,4,3,19.76,1.24,40.44,0.03,86.93,2.36
2002,4,4,23.48,0.87,39.81,0.01,86.8,1.81
2002,4,5,16.9,4.4,66.31,0.68,86.6,3.52
2002,4,6,14.84,1.3,68.38,0.08,86.73,4.01
2002,4,7,13.98,-0.31,67.31,0.22,86.83,4.05
2002,4,8,19.12,-0.3,57.44,0.33,86.63,2.55
2002,4,9,9.99,3.8,79,5.49,86.66,4.48
2002,4,10,13.31,2.76,66.25,1.48,87.12,3.28
2002,4,11,15.57,2.62,71.38,1.2,87.03,3.99
2002,4,12,18.09,1.37,66.81,1.83,87.22,3.05
2002,4,13,18.27,6.29,75.62,3.99,86.94,6.2
2002,4,14,11.52,-0.69,58.19,2.08,86.22,7.69
2002,4,15,6.22,-2.55,66,1.11,86.05,5.92
2002,4,16,5.03,-2,69.62,2.33,85.89,3.97
2002,4,17,4.1,-4.04,72.06,0.62,86.51,3.15
2002,4,18,6.14,-3.67,76.44,0.49,87.45,4.7
2002,4,19,10.83,-0.92,67.75,0.06,87.4,4.82
2002,4,20,14.11,-1.22,62.62,0.05,86.87,2.62
2002,4,21,15.37,-1.12,65.75,0.13,86.95,4.05
2002,4,22,18.09,0.62,65.94,0.06,87.1,4.89
2002,4,23,10.62,-4.7,46.19,0,87.6,5.12
2002,4,24,18.73,-4.6,36.31,0.01,87.47,3.02
2002,4,25,18.24,-0.02,41.06,0,86.92,3.48
2002,4,26,11.6,-0.35,68.88,0.61,86.19,4.26
2002,4,27,8.04,-0.85,61.81,0.43,86.31,2.77
2002,4,28,15.22,-1.97,45.75,0.18,87.06,1.59
2002,4,29,18.38,-0.02,44.44,0.29,86.74,3.55
2002,4,30,16.09,2.49,55.88,0.32,86.44,4.59
2002,5,1,17.33,3.96,66.25,0.27,86.8,5.42
2002,5,2,18.84,3.33,61.69,0.06,86.59,5.84
2002,5,3,13.47,-0.97,51.69,0.02,87.05,4.7
2002,5,4,18.79,-2.06,54.38,0.02,87.12,4.32
2002,5,5,12.61,1.62,65,0.12,86.89,6.45
2002,5,6,12.43,-2,60.88,0.19,86.87,5.61
2002,5,7,7.69,-4.3,57.81,0.13,87.14,5.34
2002,5,8,14.33,-4.43,48.56,0.13,87.17,1.91
2002,5,9,9.73,1.33,62.38,0.48,86.89,3.81
2002,5,10,10.79,-0.13,64.44,0.25,87.07,4.73
2002,5,11,19.03,-0.24,52.06,0.01,87.31,1.88
2002,5,12,25.57,3.19,39.19,0.02,87.29,3.67
2002,5,13,20.71,1.61,64.62,0.15,87.14,4.86
2002,5,14,17.43,1.25,52.56,0.01,87.2,3.55
2002,5,15,16.25,1.4,51.31,0.03,86.99,4.02
2002,5,16,21.51,2.4,50.75,0.01,86.99,2.45
2002,5,17,19.76,4.93,53.62,0.04,86.76,2.67
2002,5,18,17.76,7.44,67.88,0.66,86.3,3.34
2002,5,19,19.23,6.07,63.38,2.32,86.01,4.06
2002,5,20,10.44,2.65,63.31,1.8,86.14,3.31
2002,5,21,10.56,1.65,70.19,1.65,86.71,5.52
2002,5,22,12.48,-0.95,61,0.13,87.1,4.1
2002,5,23,18.37,1.72,53.62,0.14,87.13,2.52
2002,5,24,18.27,3.45,44.12,0.15,86.88,2.37
2002,5,25,20.98,9.49,50,0.44,86.8,1.98
2002,5,26,20.57,8.93,62.06,0.84,86.66,2.87
2002,5,27,24.05,8.82,64.62,1.91,86.52,3.8
2002,5,28,22.44,9.19,64.94,1.1,86.77,3.94
2002,5,29,25.17,11.4,63.31,0.17,86.97,4.72
2002,5,30,25.19,8.87,55.81,0.05,87.02,3.3
2002,5,31,26.03,6.26,50,0.09,86.83,3.2
2002,6,1,18.58,6.78,60.62,0.7,86.58,4.13
2002,6,2,20.19,5.98,56.12,0.22,86.91,4.2
2002,6,3,20.27,5.35,57.5,0.02,87.07,2.97
2002,6,4,24.98,6.83,61.31,0.05,87.3,3.05
2002,6,5,23.89,7.57,60.38,0.06,87.37,5.05
2002,6,6,19.4,3.21,48.62,0.02,87.28,4.34
2002,6,7,16.37,1.47,56.38,0.31,87.01,5.09
2002,6,8,9.55,-0.44,63.69,0.97,87.03,5.77
2002,6,9,11.94,2.57,76.94,4.76,87.03,7.01
2002,6,10,20.3,5.31,59.69,0.37,87.07,3.75
